COUNTY_FIPS,STATEDESC,REQUIRED_SPECIALTY,DISEASE,ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,ACCESS_GAP_LEVEL,UC05_KEY,COUNTY_NAME
37067,North Carolina,Endocrinology,Diabetes,809,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37067|Endocrinology,Forsyth County
37183,North Carolina,Endocrinology,Diabetes,14840,1,572,1708.3,14840.0,18070.0,22988.768287,MODERATE GAP,37183|Endocrinology,Wake County
37067,North Carolina,Cardiology,Heart Disease,606,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37067|Cardiology,Forsyth County
37081,North Carolina,Endocrinology,Diabetes,22490,5,2453,4414.9,4498.0,18070.0,22988.768287,LOW GAP,37081|Endocrinology,Guilford County
48113,Texas,Endocrinology,Diabetes,9768,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48113|Endocrinology,Dallas County
26049,Michigan,Pulmonary,Respiratory Disease,956,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26049|Pulmonary,Genesee County
26099,Michigan,Psychiatry,Mental Health Disorders,5960,1,404,1046.8,5960.0,3104.5,4291.159571,HIGH GAP,26099|Psychiatry,Macomb County
26049,Michigan,Rheumatology,Arthritis,4641,2,1323,5744.7,2320.5,10453.0,13315.598761,LOW GAP,26049|Rheumatology,Genesee County
26163,Michigan,Psychiatry,Mental Health Disorders,2751,1,847,2008.6,2751.0,3104.5,4291.159571,MODERATE GAP,26163|Psychiatry,Wayne County
37067,North Carolina,Rheumatology,Arthritis,3088,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37067|Rheumatology,Forsyth County
37081,North Carolina,Psychiatry,Mental Health Disorders,2405,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37081|Psychiatry,Guilford County
48439,Texas,Cardiology,Heart Disease,27815,2,394,962.0,13907.5,10823.136364,15071.056217,HIGH GAP,48439|Cardiology,Tarrant County
37067,North Carolina,Psychiatry,Mental Health Disorders,544,1,785,1926.4,544.0,3104.5,4291.159571,LOW GAP,37067|Psychiatry,Forsyth County
37183,North Carolina,Rheumatology,Arthritis,4998,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37183|Rheumatology,Wake County
37119,North Carolina,Endocrinology,Diabetes,8370,1,267,970.1,8370.0,18070.0,22988.768287,LOW GAP,37119|Endocrinology,Mecklenburg County
37183,North Carolina,Rheumatology,Arthritis,3274,1,417,980.8,3274.0,10453.0,13315.598761,LOW GAP,37183|Rheumatology,Wake County
37067,North Carolina,Cardiology,Heart Disease,30776,2,1366,3904.9,15388.0,10823.136364,15071.056217,HIGH GAP,37067|Cardiology,Forsyth County
37119,North Carolina,Endocrinology,Diabetes,15191,1,413,1736.0,15191.0,18070.0,22988.768287,MODERATE GAP,37119|Endocrinology,Mecklenburg County
37051,North Carolina,Endocrinology,Diabetes,13417,1,64,186.9,13417.0,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
48029,Texas,Pulmonary,Respiratory Disease,16269,2,896,3930.4,8134.5,4251.578947,5741.879972,HIGH GAP,48029|Pulmonary,Bexar County
37067,North Carolina,Endocrinology,Diabetes,955,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37067|Endocrinology,Forsyth County
37183,North Carolina,Endocrinology,Diabetes,4463,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37183|Endocrinology,Wake County
48439,Texas,Cardiology,Heart Disease,1699,1,531,1914.8,1699.0,10823.136364,15071.056217,LOW GAP,48439|Cardiology,Tarrant County
48439,Texas,Endocrinology,Diabetes,8308,1,141,260.3,8308.0,18070.0,22988.768287,LOW GAP,48439|Endocrinology,Tarrant County
26077,Michigan,Rheumatology,Arthritis,2560,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26077|Rheumatology,Kalamazoo County
37183,North Carolina,Cardiology,Heart Disease,40372,2,1668,2941.1,20186.0,10823.136364,15071.056217,HIGH GAP,37183|Cardiology,Wake County
37067,North Carolina,Psychiatry,Mental Health Disorders,3988,1,387,1322.1,3988.0,3104.5,4291.159571,HIGH GAP,37067|Psychiatry,Forsyth County
48085,Texas,Cardiology,Heart Disease,1083,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48085|Cardiology,Collin County
37119,North Carolina,Rheumatology,Arthritis,7747,1,127,444.3,7747.0,10453.0,13315.598761,MODERATE GAP,37119|Rheumatology,Mecklenburg County
37081,North Carolina,Rheumatology,Arthritis,14077,2,621,996.5,7038.5,10453.0,13315.598761,MODERATE GAP,37081|Rheumatology,Guilford County
26077,Michigan,Rheumatology,Arthritis,53922,3,2098,7730.9,17974.0,10453.0,13315.598761,HIGH GAP,26077|Rheumatology,Kalamazoo County
37081,North Carolina,Endocrinology,Diabetes,19996,2,700,2563.0,9998.0,18070.0,22988.768287,MODERATE GAP,37081|Endocrinology,Guilford County
48085,Texas,Pulmonary,Respiratory Disease,315,1,214,564.1,315.0,4251.578947,5741.879972,LOW GAP,48085|Pulmonary,Collin County
48029,Texas,Cardiology,Heart Disease,2532,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48029|Cardiology,Bexar County
26163,Michigan,Rheumatology,Arthritis,18630,1,333,1382.1,18630.0,10453.0,13315.598761,HIGH GAP,26163|Rheumatology,Wayne County
26125,Michigan,Rheumatology,Arthritis,7283,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26125|Rheumatology,Oakland County
37081,North Carolina,Cardiology,Heart Disease,9795,1,659,2491.0,9795.0,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
37081,North Carolina,Endocrinology,Diabetes,1767,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
37051,North Carolina,Cardiology,Heart Disease,10401,1,417,1561.0,10401.0,10823.136364,15071.056217,MODERATE GAP,37051|Cardiology,Cumberland County
26077,Michigan,Psychiatry,Mental Health Disorders,11903,1,730,1386.8,11903.0,3104.5,4291.159571,CRITICAL GAP,26077|Psychiatry,Kalamazoo County
37119,North Carolina,Endocrinology,Diabetes,1630,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37119|Endocrinology,Mecklenburg County
37081,North Carolina,Endocrinology,Diabetes,2041,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
48201,Texas,Endocrinology,Diabetes,4579,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48201|Endocrinology,Harris County
26125,Michigan,Rheumatology,Arthritis,11605,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26125|Rheumatology,Oakland County
37067,North Carolina,Rheumatology,Arthritis,100196,1,421,895.1,100196.0,10453.0,13315.598761,CRITICAL GAP,37067|Rheumatology,Forsyth County
37081,North Carolina,Rheumatology,Arthritis,140675,2,1762,4991.9,70337.5,10453.0,13315.598761,CRITICAL GAP,37081|Rheumatology,Guilford County
48439,Texas,Cardiology,Heart Disease,17388,2,800,2181.1,8694.0,10823.136364,15071.056217,MODERATE GAP,48439|Cardiology,Tarrant County
48201,Texas,Pulmonary,Respiratory Disease,7079,2,731,2028.7,3539.5,4251.578947,5741.879972,MODERATE GAP,48201|Pulmonary,Harris County
37051,North Carolina,Cardiology,Heart Disease,7495,1,743,1829.6,7495.0,10823.136364,15071.056217,MODERATE GAP,37051|Cardiology,Cumberland County
37183,North Carolina,Endocrinology,Diabetes,20133,2,1110,2480.4,10066.5,18070.0,22988.768287,MODERATE GAP,37183|Endocrinology,Wake County
37081,North Carolina,Cardiology,Heart Disease,4462,1,707,1635.6,4462.0,10823.136364,15071.056217,LOW GAP,37081|Cardiology,Guilford County
26125,Michigan,Rheumatology,Arthritis,7027,1,477,990.6,7027.0,10453.0,13315.598761,MODERATE GAP,26125|Rheumatology,Oakland County
37119,North Carolina,Psychiatry,Mental Health Disorders,11462,5,2008,5844.4,2292.4,3104.5,4291.159571,MODERATE GAP,37119|Psychiatry,Mecklenburg County
37051,North Carolina,Psychiatry,Mental Health Disorders,2104,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37051|Psychiatry,Cumberland County
48029,Texas,Endocrinology,Diabetes,98981,3,1230,3882.6,32993.6667,18070.0,22988.768287,HIGH GAP,48029|Endocrinology,Bexar County
48113,Texas,Endocrinology,Diabetes,13015,1,52,233.0,13015.0,18070.0,22988.768287,MODERATE GAP,48113|Endocrinology,Dallas County
26049,Michigan,Psychiatry,Mental Health Disorders,5280,2,1309,3090.1,2640.0,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
48439,Texas,Pulmonary,Respiratory Disease,2901,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
48201,Texas,Endocrinology,Diabetes,47883,4,301,764.4,11970.75,18070.0,22988.768287,MODERATE GAP,48201|Endocrinology,Harris County
37081,North Carolina,Endocrinology,Diabetes,1508,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
26099,Michigan,Psychiatry,Mental Health Disorders,4243,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26099|Psychiatry,Macomb County
37183,North Carolina,Rheumatology,Arthritis,57473,4,2129,8486.6,14368.25,10453.0,13315.598761,HIGH GAP,37183|Rheumatology,Wake County
37081,North Carolina,Endocrinology,Diabetes,151283,1,564,2278.9,151283.0,18070.0,22988.768287,CRITICAL GAP,37081|Endocrinology,Guilford County
26049,Michigan,Psychiatry,Mental Health Disorders,6938,3,1238,4795.3,2312.6667,3104.5,4291.159571,MODERATE GAP,26049|Psychiatry,Genesee County
37119,North Carolina,Cardiology,Heart Disease,59123,3,1658,4171.2,19707.6667,10823.136364,15071.056217,HIGH GAP,37119|Cardiology,Mecklenburg County
37081,North Carolina,Rheumatology,Arthritis,2373,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37081|Rheumatology,Guilford County
37183,North Carolina,Endocrinology,Diabetes,3212,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37183|Endocrinology,Wake County
37119,North Carolina,Rheumatology,Arthritis,22658,2,1444,5847.6,11329.0,10453.0,13315.598761,HIGH GAP,37119|Rheumatology,Mecklenburg County
48439,Texas,Endocrinology,Diabetes,4920,1,374,1007.0,4920.0,18070.0,22988.768287,LOW GAP,48439|Endocrinology,Tarrant County
48439,Texas,Pulmonary,Respiratory Disease,4401,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48439|Pulmonary,Tarrant County
26163,Michigan,Psychiatry,Mental Health Disorders,43920,2,139,464.7,21960.0,3104.5,4291.159571,CRITICAL GAP,26163|Psychiatry,Wayne County
37183,North Carolina,Rheumatology,Arthritis,5447,4,378,1409.0,1361.75,10453.0,13315.598761,LOW GAP,37183|Rheumatology,Wake County
37051,North Carolina,Endocrinology,Diabetes,270644,2,1024,3887.2,135322.0,18070.0,22988.768287,CRITICAL GAP,37051|Endocrinology,Cumberland County
37183,North Carolina,Rheumatology,Arthritis,9968,2,357,712.8,4984.0,10453.0,13315.598761,LOW GAP,37183|Rheumatology,Wake County
48029,Texas,Endocrinology,Diabetes,7717,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48029|Endocrinology,Bexar County
37081,North Carolina,Cardiology,Heart Disease,655,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,37081|Cardiology,Guilford County
26125,Michigan,Psychiatry,Mental Health Disorders,2553,1,182,756.6,2553.0,3104.5,4291.159571,MODERATE GAP,26125|Psychiatry,Oakland County
48113,Texas,Cardiology,Heart Disease,5363,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
37183,North Carolina,Cardiology,Heart Disease,20870,1,208,513.7,20870.0,10823.136364,15071.056217,HIGH GAP,37183|Cardiology,Wake County
48029,Texas,Cardiology,Heart Disease,7880,1,301,865.6,7880.0,10823.136364,15071.056217,MODERATE GAP,48029|Cardiology,Bexar County
37119,North Carolina,Cardiology,Heart Disease,17366,3,2410,8424.5,5788.6667,10823.136364,15071.056217,MODERATE GAP,37119|Cardiology,Mecklenburg County
26163,Michigan,Psychiatry,Mental Health Disorders,2310,1,347,1267.2,2310.0,3104.5,4291.159571,MODERATE GAP,26163|Psychiatry,Wayne County
26049,Michigan,Rheumatology,Arthritis,9190,1,274,804.6,9190.0,10453.0,13315.598761,MODERATE GAP,26049|Rheumatology,Genesee County
37119,North Carolina,Psychiatry,Mental Health Disorders,264,1,486,1220.3,264.0,3104.5,4291.159571,LOW GAP,37119|Psychiatry,Mecklenburg County
48201,Texas,Pulmonary,Respiratory Disease,47796,4,2740,7164.1,11949.0,4251.578947,5741.879972,CRITICAL GAP,48201|Pulmonary,Harris County
37183,North Carolina,Psychiatry,Mental Health Disorders,17630,2,1378,3818.1,8815.0,3104.5,4291.159571,CRITICAL GAP,37183|Psychiatry,Wake County
48029,Texas,Cardiology,Heart Disease,77704,4,2861,11116.0,19426.0,10823.136364,15071.056217,HIGH GAP,48029|Cardiology,Bexar County
37081,North Carolina,Psychiatry,Mental Health Disorders,12033,2,1227,3607.5,6016.5,3104.5,4291.159571,HIGH GAP,37081|Psychiatry,Guilford County
26049,Michigan,Pulmonary,Respiratory Disease,718,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26049|Pulmonary,Genesee County
37081,North Carolina,Endocrinology,Diabetes,1854,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37081|Endocrinology,Guilford County
26125,Michigan,Psychiatry,Mental Health Disorders,5827,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26125|Psychiatry,Oakland County
48029,Texas,Cardiology,Heart Disease,4707,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48029|Cardiology,Bexar County
48201,Texas,Endocrinology,Diabetes,12876,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48201|Endocrinology,Harris County
26163,Michigan,Rheumatology,Arthritis,73589,1,288,1178.1,73589.0,10453.0,13315.598761,CRITICAL GAP,26163|Rheumatology,Wayne County
37067,North Carolina,Endocrinology,Diabetes,14932,1,181,558.6,14932.0,18070.0,22988.768287,MODERATE GAP,37067|Endocrinology,Forsyth County
37119,North Carolina,Rheumatology,Arthritis,5062,1,645,1590.2,5062.0,10453.0,13315.598761,LOW GAP,37119|Rheumatology,Mecklenburg County
37067,North Carolina,Endocrinology,Diabetes,3040,1,136,472.8,3040.0,18070.0,22988.768287,LOW GAP,37067|Endocrinology,Forsyth County
26099,Michigan,Pulmonary,Respiratory Disease,9130,2,1185,2273.8,4565.0,4251.578947,5741.879972,HIGH GAP,26099|Pulmonary,Macomb County
37051,North Carolina,Psychiatry,Mental Health Disorders,23419,1,812,1598.7,23419.0,3104.5,4291.159571,CRITICAL GAP,37051|Psychiatry,Cumberland County
26099,Michigan,Psychiatry,Mental Health Disorders,18602,1,413,1526.0,18602.0,3104.5,4291.159571,CRITICAL GAP,26099|Psychiatry,Macomb County
48201,Texas,Cardiology,Heart Disease,58893,8,6473,24824.9,7361.625,10823.136364,15071.056217,MODERATE GAP,48201|Cardiology,Harris County
26163,Michigan,Rheumatology,Arthritis,3814,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26163|Rheumatology,Wayne County
37051,North Carolina,Endocrinology,Diabetes,15350,1,876,3728.9,15350.0,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
48201,Texas,Cardiology,Heart Disease,61504,1,249,417.1,61504.0,10823.136364,15071.056217,CRITICAL GAP,48201|Cardiology,Harris County
26163,Michigan,Psychiatry,Mental Health Disorders,700,1,623,1036.0,700.0,3104.5,4291.159571,LOW GAP,26163|Psychiatry,Wayne County
48439,Texas,Cardiology,Heart Disease,31590,2,1182,3802.8,15795.0,10823.136364,15071.056217,HIGH GAP,48439|Cardiology,Tarrant County
37119,North Carolina,Cardiology,Heart Disease,18232,3,1495,2544.7,6077.3333,10823.136364,15071.056217,MODERATE GAP,37119|Cardiology,Mecklenburg County
26125,Michigan,Pulmonary,Respiratory Disease,2267,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
48113,Texas,Endocrinology,Diabetes,42860,1,809,3032.8,42860.0,18070.0,22988.768287,CRITICAL GAP,48113|Endocrinology,Dallas County
48201,Texas,Pulmonary,Respiratory Disease,30562,6,4441,10188.3,5093.6667,4251.578947,5741.879972,HIGH GAP,48201|Pulmonary,Harris County
37183,North Carolina,Endocrinology,Diabetes,4092,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,37183|Endocrinology,Wake County
37081,North Carolina,Rheumatology,Arthritis,14385,1,302,531.3,14385.0,10453.0,13315.598761,HIGH GAP,37081|Rheumatology,Guilford County
37067,North Carolina,Rheumatology,Arthritis,13961,1,113,173.1,13961.0,10453.0,13315.598761,HIGH GAP,37067|Rheumatology,Forsyth County
26125,Michigan,Rheumatology,Arthritis,2854,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26125|Rheumatology,Oakland County
26099,Michigan,Rheumatology,Arthritis,6518,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26099|Rheumatology,Macomb County
26077,Michigan,Psychiatry,Mental Health Disorders,4409,1,499,943.2,4409.0,3104.5,4291.159571,HIGH GAP,26077|Psychiatry,Kalamazoo County
48085,Texas,Cardiology,Heart Disease,1179,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48085|Cardiology,Collin County
48085,Texas,Cardiology,Heart Disease,10242,1,681,2228.4,10242.0,10823.136364,15071.056217,MODERATE GAP,48085|Cardiology,Collin County
48201,Texas,Pulmonary,Respiratory Disease,3200,1,441,946.6,3200.0,4251.578947,5741.879972,MODERATE GAP,48201|Pulmonary,Harris County
37119,North Carolina,Endocrinology,Diabetes,62536,2,1559,3198.1,31268.0,18070.0,22988.768287,HIGH GAP,37119|Endocrinology,Mecklenburg County
26163,Michigan,Pulmonary,Respiratory Disease,6451,1,73,279.7,6451.0,4251.578947,5741.879972,HIGH GAP,26163|Pulmonary,Wayne County
48439,Texas,Pulmonary,Respiratory Disease,2191,1,818,2575.5,2191.0,4251.578947,5741.879972,MODERATE GAP,48439|Pulmonary,Tarrant County
37183,North Carolina,Psychiatry,Mental Health Disorders,7256,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
48085,Texas,Endocrinology,Diabetes,4440,0,0,0.0,0.0,18070.0,22988.768287,NO PROVIDER,48085|Endocrinology,Collin County
26163,Michigan,Psychiatry,Mental Health Disorders,4787,1,196,394.1,4787.0,3104.5,4291.159571,HIGH GAP,26163|Psychiatry,Wayne County
26125,Michigan,Pulmonary,Respiratory Disease,68783,3,2231,9110.8,22927.6667,4251.578947,5741.879972,CRITICAL GAP,26125|Pulmonary,Oakland County
37051,North Carolina,Rheumatology,Arthritis,760,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37051|Rheumatology,Cumberland County
26163,Michigan,Psychiatry,Mental Health Disorders,1947,2,613,2742.3,973.5,3104.5,4291.159571,LOW GAP,26163|Psychiatry,Wayne County
26163,Michigan,Pulmonary,Respiratory Disease,7570,3,554,1972.3,2523.3333,4251.578947,5741.879972,MODERATE GAP,26163|Pulmonary,Wayne County
48201,Texas,Pulmonary,Respiratory Disease,4001,6,4624,20736.2,666.8333,4251.578947,5741.879972,LOW GAP,48201|Pulmonary,Harris County
48113,Texas,Cardiology,Heart Disease,3306,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
26077,Michigan,Psychiatry,Mental Health Disorders,3405,2,1366,5867.6,1702.5,3104.5,4291.159571,MODERATE GAP,26077|Psychiatry,Kalamazoo County
37183,North Carolina,Psychiatry,Mental Health Disorders,3721,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37183|Psychiatry,Wake County
26077,Michigan,Rheumatology,Arthritis,256517,4,1236,3524.6,64129.25,10453.0,13315.598761,CRITICAL GAP,26077|Rheumatology,Kalamazoo County
26125,Michigan,Pulmonary,Respiratory Disease,2580,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
37183,North Carolina,Cardiology,Heart Disease,7819,1,139,625.4,7819.0,10823.136364,15071.056217,MODERATE GAP,37183|Cardiology,Wake County
26077,Michigan,Pulmonary,Respiratory Disease,112,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26077|Pulmonary,Kalamazoo County
26077,Michigan,Rheumatology,Arthritis,9280,1,561,2213.6,9280.0,10453.0,13315.598761,MODERATE GAP,26077|Rheumatology,Kalamazoo County
26163,Michigan,Rheumatology,Arthritis,219499,2,1274,4109.7,109749.5,10453.0,13315.598761,CRITICAL GAP,26163|Rheumatology,Wayne County
37119,North Carolina,Psychiatry,Mental Health Disorders,11276,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,37119|Psychiatry,Mecklenburg County
26125,Michigan,Psychiatry,Mental Health Disorders,1655,2,334,505.5,827.5,3104.5,4291.159571,LOW GAP,26125|Psychiatry,Oakland County
26099,Michigan,Psychiatry,Mental Health Disorders,6104,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26099|Psychiatry,Macomb County
26077,Michigan,Psychiatry,Mental Health Disorders,6663,2,1611,6285.1,3331.5,3104.5,4291.159571,HIGH GAP,26077|Psychiatry,Kalamazoo County
37081,North Carolina,Psychiatry,Mental Health Disorders,8783,1,301,835.7,8783.0,3104.5,4291.159571,CRITICAL GAP,37081|Psychiatry,Guilford County
26077,Michigan,Psychiatry,Mental Health Disorders,1210,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26077|Psychiatry,Kalamazoo County
37081,North Carolina,Psychiatry,Mental Health Disorders,33581,1,119,294.0,33581.0,3104.5,4291.159571,CRITICAL GAP,37081|Psychiatry,Guilford County
37067,North Carolina,Psychiatry,Mental Health Disorders,1692,1,136,516.0,1692.0,3104.5,4291.159571,MODERATE GAP,37067|Psychiatry,Forsyth County
37183,North Carolina,Rheumatology,Arthritis,5567,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,37183|Rheumatology,Wake County
26049,Michigan,Pulmonary,Respiratory Disease,2773,1,298,860.8,2773.0,4251.578947,5741.879972,MODERATE GAP,26049|Pulmonary,Genesee County
37067,North Carolina,Endocrinology,Diabetes,7598,1,645,2418.2,7598.0,18070.0,22988.768287,LOW GAP,37067|Endocrinology,Forsyth County
26125,Michigan,Pulmonary,Respiratory Disease,2360,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26125|Pulmonary,Oakland County
48439,Texas,Pulmonary,Respiratory Disease,13161,3,2098,4939.6,4387.0,4251.578947,5741.879972,HIGH GAP,48439|Pulmonary,Tarrant County
37119,North Carolina,Endocrinology,Diabetes,34526,1,870,2520.0,34526.0,18070.0,22988.768287,HIGH GAP,37119|Endocrinology,Mecklenburg County
37081,North Carolina,Cardiology,Heart Disease,9107,1,864,2813.9,9107.0,10823.136364,15071.056217,MODERATE GAP,37081|Cardiology,Guilford County
26099,Michigan,Psychiatry,Mental Health Disorders,5060,1,853,1811.1,5060.0,3104.5,4291.159571,HIGH GAP,26099|Psychiatry,Macomb County
26049,Michigan,Rheumatology,Arthritis,19074,2,765,3130.1,9537.0,10453.0,13315.598761,MODERATE GAP,26049|Rheumatology,Genesee County
26125,Michigan,Rheumatology,Arthritis,2417,2,762,1222.0,1208.5,10453.0,13315.598761,LOW GAP,26125|Rheumatology,Oakland County
48201,Texas,Pulmonary,Respiratory Disease,54651,3,2118,5580.8,18217.0,4251.578947,5741.879972,CRITICAL GAP,48201|Pulmonary,Harris County
48029,Texas,Pulmonary,Respiratory Disease,5568,4,2320,4420.2,1392.0,4251.578947,5741.879972,LOW GAP,48029|Pulmonary,Bexar County
26077,Michigan,Rheumatology,Arthritis,17278,2,146,358.8,8639.0,10453.0,13315.598761,MODERATE GAP,26077|Rheumatology,Kalamazoo County
26163,Michigan,Rheumatology,Arthritis,640,1,61,258.0,640.0,10453.0,13315.598761,LOW GAP,26163|Rheumatology,Wayne County
26163,Michigan,Pulmonary,Respiratory Disease,4293,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,26163|Pulmonary,Wayne County
37051,North Carolina,Rheumatology,Arthritis,17997,1,298,899.9,17997.0,10453.0,13315.598761,HIGH GAP,37051|Rheumatology,Cumberland County
48113,Texas,Cardiology,Heart Disease,2592,0,0,0.0,0.0,10823.136364,15071.056217,NO PROVIDER,48113|Cardiology,Dallas County
26077,Michigan,Psychiatry,Mental Health Disorders,1297,1,789,2039.6,1297.0,3104.5,4291.159571,LOW GAP,26077|Psychiatry,Kalamazoo County
37183,North Carolina,Endocrinology,Diabetes,8186,1,874,1575.2,8186.0,18070.0,22988.768287,LOW GAP,37183|Endocrinology,Wake County
37051,North Carolina,Psychiatry,Mental Health Disorders,780,1,503,1792.8,780.0,3104.5,4291.159571,LOW GAP,37051|Psychiatry,Cumberland County
48201,Texas,Cardiology,Heart Disease,21974,5,1475,5232.5,4394.8,10823.136364,15071.056217,LOW GAP,48201|Cardiology,Harris County
48439,Texas,Cardiology,Heart Disease,5253,1,763,3411.3,5253.0,10823.136364,15071.056217,LOW GAP,48439|Cardiology,Tarrant County
37081,North Carolina,Endocrinology,Diabetes,12728,3,1442,3127.9,4242.6667,18070.0,22988.768287,LOW GAP,37081|Endocrinology,Guilford County
26049,Michigan,Psychiatry,Mental Health Disorders,2001,0,0,0.0,0.0,3104.5,4291.159571,NO PROVIDER,26049|Psychiatry,Genesee County
26125,Michigan,Psychiatry,Mental Health Disorders,5800,1,409,1137.0,5800.0,3104.5,4291.159571,HIGH GAP,26125|Psychiatry,Oakland County
37183,North Carolina,Cardiology,Heart Disease,1942,2,218,803.0,971.0,10823.136364,15071.056217,LOW GAP,37183|Cardiology,Wake County
48085,Texas,Cardiology,Heart Disease,14558,1,736,3309.2,14558.0,10823.136364,15071.056217,HIGH GAP,48085|Cardiology,Collin County
37051,North Carolina,Endocrinology,Diabetes,23245,2,1520,5328.1,11622.5,18070.0,22988.768287,MODERATE GAP,37051|Endocrinology,Cumberland County
48113,Texas,Pulmonary,Respiratory Disease,3883,0,0,0.0,0.0,4251.578947,5741.879972,NO PROVIDER,48113|Pulmonary,Dallas County
48439,Texas,Pulmonary,Respiratory Disease,42841,3,1833,6735.3,14280.3333,4251.578947,5741.879972,CRITICAL GAP,48439|Pulmonary,Tarrant County
26077,Michigan,Rheumatology,Arthritis,916,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26077|Rheumatology,Kalamazoo County
26049,Michigan,Rheumatology,Arthritis,1909,0,0,0.0,0.0,10453.0,13315.598761,NO PROVIDER,26049|Rheumatology,Genesee County
26099,Michigan,Pulmonary,Respiratory Disease,17829,3,230,928.8,5943.0,4251.578947,5741.879972,HIGH GAP,26099|Pulmonary,Macomb County
37183,North Carolina,Psychiatry,Mental Health Disorders,29742,2,640,1119.2,14871.0,3104.5,4291.159571,CRITICAL GAP,37183|Psychiatry,Wake County
37119,North Carolina,Rheumatology,Arthritis,5032,1,667,1568.3,5032.0,10453.0,13315.598761,LOW GAP,37119|Rheumatology,Mecklenburg County
37183,North Carolina,Rheumatology,Arthritis,98866,1,440,1499.4,98866.0,10453.0,13315.598761,CRITICAL GAP,37183|Rheumatology,Wake County
